online_shop,product_id,product_name,product_key,shop_name,condition,price,view_count,sold_count,rating_average,review_count
tokopedia,1636044545,Kaos Unisex Erigo T-Shirt Rose Skull Black - S,kaos-unisex-erigo-t-shirt-rose-skull-black-s,erigo,NEW,65000,2541,16,4.9,9
tokopedia,1771681130,Puma Men BMW Motorsports Polo Shirt-59610101 - XS,puma-men-bmw-motorsports-polo-shirt-59610101-xs,puma-official,NEW,699000,1269,15,4.8,6
tokopedia,1926428681,"Sam T-Shirt SAM..SMCTC02P21 Sand - Sand, S",sam-t-shirt-sam-smctc02p21-sand-sand-s,wranglerid,NEW,139930,795,16,5,10
tokopedia,1480610013,"Kemeja Tiedye Pria . Baju Atasan Pria . Kemeja Pria . Tie dye Shirt - Warna D, L",kemeja-tiedye-pria-baju-atasan-pria-kemeja-pria-tie-dye-shirt-warna-d-l,bajukuuh,NEW,50000,1321,15,4.6,10
tokopedia,333129282,"MON AKITA - Koutaro Men Shirt White - Kemeja Lengan Pendek Putih Pria - Putih, M",mon-akita-koutaro-men-shirt-white-kemeja-lengan-pendek-putih-pria-putih-m,monakita,NEW,199950,3194,15,4.7,6
tokopedia,1109397872,POLO - 0040.537X Shirt Big Pony - Dark Army - XL,polo-0040-537x-shirt-big-pony-dark-army-xl,officialpolo,NEW,199000,1332,15,4.9,15
tokopedia,224533270,kemeja pria hitam putih baju atasan hem shirt polos lengan pendek,kemeja-pria-hitam-putih-baju-atasan-hem-shirt-polos-lengan-pendek,prelovedboutique,NEW,99999,4020,15,4.4,8
tokopedia,672213713,Human Greatness T-shirt Long Sleeve Green Fuji - S,human-greatness-t-shirt-long-sleeve-green-fuji-s,humangreatness,NEW,74000,1214,16,4.1,9
tokopedia,1258946163,"Tirajeans Full Print T-Shirt TTS202S10006S20 BLACK - BLACK, M",tirajeans-full-print-t-shirt-tts202s10006s20-black-black-m,tirajeansid,NEW,100000,1205,15,5,10
tokopedia,1883390115,T-SHIRT / BAJU KAOS RUNNING GYM ATASAN OLAHRAGA PRIA #881 biru - L,t-shirt-baju-kaos-running-gym-atasan-olahraga-pria-881-biru-l,mutiarasukses,NEW,78000,560,16,4.9,12
tokopedia,1174730510,Byford Round Neck T-Shirt - SEAMLESS SBYT09R1CS - Melange Grey - M,byford-round-neck-t-shirt-seamless-sbyt09r1cs-melange-grey-m,byford,NEW,199900,737,15,4.2,5
tokopedia,539730491,Third Day MTE49 thirddayco overlay outline logo blk T-shirt Hitam - M,third-day-mte49-thirddayco-overlay-outline-logo-blk-t-shirt-hitam-m,third-day,NEW,119000,6607,15,4.6,10
tokopedia,1577181685,"Baju Training Running Kaos Olahraga Atasan Pria Wanita Fitnes Murah - #000, M",baju-training-running-kaos-olahraga-atasan-pria-wanita-fitnes-murah-000-m,teks-lock,NEW,29800,719,15,4.4,9
tokopedia,1870374323,"RIF Band T-shirt Special Edition | Kaos Band Atasan Pria - Putih, Totebag",rif-band-t-shirt-special-edition-kaos-band-atasan-pria-putih-totebag,rockskulls,NEW,30000,1534,15,5,9
tokopedia,917729990,Foxford LS Soft Pink Shirt - S,foxford-ls-soft-pink-shirt-s,russnco,NEW,135000,2985,15,4.7,12
tokopedia,499750241,"kaos Oblong Combat 30's BASICQU hijau army/atasan pria/t-shirt polos - Hijau, M",kaos-oblong-combat-30-s-basicqu-hijau-army-atasan-pria-t-shirt-polos-hijau-m,basicqu,NEW,29000,678,15,4.4,8
tokopedia,1356699302,T-SHIRT MAPS LOGO BLACK - XXXL,t-shirt-maps-logo-black-xxxl,psimstorejogja,NEW,135000,937,13,5,9
tokopedia,1498501248,"Atasan baju renang dewasa pria speedo JUMBO Tangan pendek - Biru, 4L",atasan-baju-renang-dewasa-pria-speedo-jumbo-tangan-pendek-biru-4l,alwaysbetter,NEW,165000,470,15,5,10
tokopedia,874814081,Tumblr Tee / T-Shirt Baju Atasan Kaos Pria Logo uang - Rp 1.000,tumblr-tee-t-shirt-baju-atasan-kaos-pria-logo-uang-rp-1-000,saleshopind,NEW,45000,1525,15,4.6,5
tokopedia,1313616760,Zoleka T-Shirt Noil - Grey - XL,zoleka-t-shirt-noil-grey-xl,zoleka,NEW,125000,2121,15,5,9
tokopedia,1101312550,"Edwin Unisex 3.0 Limited Edition T-Shirt Sumo Navy S/S - Man - Biru, S",edwin-unisex-3-0-limited-edition-t-shirt-sumo-navy-s-s-man-biru-s,edwin-jeans,NEW,79000,3290,15,4.2,9
tokopedia,1633717751,Kaos Unisex Erigo T-Shirt Yellow Stone Cotton Combed Black - S,kaos-unisex-erigo-t-shirt-yellow-stone-cotton-combed-black-s,erigo,NEW,65000,1005,16,4.9,9
tokopedia,2052980720,"MATSUDA T Shirt Pria Kaos Stripe Itoman - GREY, M",matsuda-t-shirt-pria-kaos-stripe-itoman-grey-m,matsudaapparel,NEW,69000,1110,21,4.9,14
tokopedia,1623635655,Baju Atasan Pria Lengan Panjang Kaos Cowok Fashion Motif 23 Kekinian - Army,baju-atasan-pria-lengan-panjang-kaos-cowok-fashion-motif-23-kekinian-army,queenlabell,NEW,60000,1491,14,3.9,8
tokopedia,2031082543,Birdie Polo Shirt ST87 Rio Red - XS,birdie-polo-shirt-st87-rio-red-xs,birdie-indonesia,NEW,189000,1556,15,5,7
tokopedia,1373083336,"Baju Kaos Distro Tahanan Nusa Kambangan 390 Tshirt Pria Atasan Pria - Putih, S",baju-kaos-distro-tahanan-nusa-kambangan-390-tshirt-pria-atasan-pria-putih-s,j05cloth,NEW,44500,790,15,4.3,9
tokopedia,2054961374,Geoff Max Official - Essentials Black | T-Shirt Pria | Kaos Pria - M,geoff-max-official-essentials-black-t-shirt-pria-kaos-pria-m,gmxofficial,NEW,69000,2011,17,5,12
tokopedia,194152222,Honda ORI CBR Headlight T-Shirt / Kaos Keren Sport Stylish - BLACK,honda-ori-cbr-headlight-t-shirt-kaos-keren-sport-stylish-black,satunusantara,NEW,110000,2369,14,4.3,9
tokopedia,1522884505,Korea Reomit Jaga Jarak Dulu T-Shirt - Yellow (Unisex) - S,korea-reomit-jaga-jarak-dulu-t-shirt-yellow-unisex-s,korea-reomit,NEW,105000,1266,14,5,8
tokopedia,1845423776,"Sam T-Shirt SAM..KMCTC16P21 MISTY GREY - S, Misty Grey",sam-t-shirt-sam-kmctc16p21-misty-grey-s-misty-grey,wranglerid,NEW,99900,717,14,5,10
tokopedia,1245295439,TP Kaos distro pria Bismillah TP T-shirt pria Baju pria Atasan pria,tp-kaos-distro-pria-bismillah-tp-t-shirt-pria-baju-pria-atasan-pria,camelshopdistro,NEW,41500,764,13,4.2,6
tokopedia,1846826030,"Koko Pakistan | Baju Muslim | Koko Qomishu | Atasan Pria | QAP 157 - Putih, XL",koko-pakistan-baju-muslim-koko-qomishu-atasan-pria-qap-157-putih-xl,mutiarasunnah,NEW,91500,207,14,5,4
tokopedia,1766825699,Kaos Distro Pria TP Camping DB Atasan Pria Kaos Pria T-shirt Pria,kaos-distro-pria-tp-camping-db-atasan-pria-kaos-pria-t-shirt-pria,pbmdjakrta,NEW,29500,297,14,4,4
tokopedia,765970897,T Shirt Persija est.1928/RED Red - L,t-shirt-persija-est-1928-red-red-l,persijaofficial,NEW,179900,1092,14,5,11
tokopedia,1703674090,Ravenol Limited Edition Aston Martin Fan Club T-Shirt ( Bahan PE ),ravenol-limited-edition-aston-martin-fan-club-t-shirt-bahan-pe,ravenolid,NEW,80000,2084,15,4.6,12
tokopedia,679455289,T-Shirt IJ Green - Green - S,t-shirt-ij-green-green-s,indonesianjuices,NEW,85000,6197,14,4.7,11
tokopedia,976654101,ORIGINAL 02 STREACH KAOS TSHIRT RUNNING BAJU OLAHRAGA PROCOMBAT - Misty Merah,original-02-streach-kaos-tshirt-running-baju-olahraga-procombat-misty-merah,kayser,NEW,45500,3178,14,4.5,6
tokopedia,2069581977,Kaos T-shirt Rown Division Seville Dusty - M,kaos-t-shirt-rown-division-seville-dusty-m,rowndvsnofficial,NEW,80000,903,15,5,13
tokopedia,1615039492,"Baju Kaos Distro EVOS Esport Tshirt Atasan Pria Kaos Gaming Combed 30s - Hitam, S",baju-kaos-distro-evos-esport-tshirt-atasan-pria-kaos-gaming-combed-30s-hitam-s,gwenstores,NEW,31875,504,13,5,7
tokopedia,1224022676,"BAJU KOKO PRIA KURTA PAKISTAN LENGAN ATASAN PRIA MUSLIM KATUN TOYOBO - XL, hitam abu",baju-koko-pria-kurta-pakistan-lengan-atasan-pria-muslim-katun-toyobo-xl-hitam-abu,batikita2,NEW,100000,764,14,4.9,8
tokopedia,1964294374,T-shirt Best Friend / Kaos Distro Atasan Pria / Kaos Pria Kaos Wanita - M,t-shirt-best-friend-kaos-distro-atasan-pria-kaos-pria-kaos-wanita-m,naomi6,NEW,30500,329,15,4.9,8
tokopedia,1633763174,Kaos Unisex Erigo T-Shirt Fox Cotton Combed Navy - S,kaos-unisex-erigo-t-shirt-fox-cotton-combed-navy-s,erigo,NEW,65000,1032,14,5,9
tokopedia,1715973819,T-shirt Skull Mancing / Kaos Distro Atasan Pria Kaos Pria Kaos Wanita - M,t-shirt-skull-mancing-kaos-distro-atasan-pria-kaos-pria-kaos-wanita-m,naomi6,NEW,29900,296,14,4.9,10
tokopedia,1244888859,"Edwin Jeans Linen Style Short Shirt Deon Dark Grey - Abu-abu, S",edwin-jeans-linen-style-short-shirt-deon-dark-grey-abu-abu-s,edwin-jeans,NEW,149000,1983,14,5,7
tokopedia,612244709,Kaos Distro Pria Simpson Sale Atasan Pria T-shirt Pria,kaos-distro-pria-simpson-sale-atasan-pria-t-shirt-pria,camelshopdistro,NEW,29000,755,14,4.8,6
tokopedia,1731047786,"BAJU KAOS JUMBO PRIA WANITA / ATASAN JUMBO BIG SIZE PRIA WANITA DEKAOS - Hitam, XXL",baju-kaos-jumbo-pria-wanita-atasan-jumbo-big-size-pria-wanita-dekaos-hitam-xxl,dekaosshop,NEW,51900,224,23,5,10
tokopedia,613045822,Kaos Distro Pria 4.20 Organic DB Atasan Pria T-shirt Pria,kaos-distro-pria-4-20-organic-db-atasan-pria-t-shirt-pria,camelshopdistro,NEW,29500,1246,14,5,5
tokopedia,1450420468,Kemeja flannel pria lengan panjang baju cowok motif casual - M,kemeja-flannel-pria-lengan-panjang-baju-cowok-motif-casual-m,goodfella,NEW,75000,1174,14,4.8,13
tokopedia,1631486134,Kaos Unisex Erigo T-Shirt Vacay Cotton Combed Black - S,kaos-unisex-erigo-t-shirt-vacay-cotton-combed-black-s,erigo,NEW,65000,1105,17,4.7,10
tokopedia,1734019922,"CM Kaos distro pria T-shirt pria Baju pria Atasan pria Tawheed 1 - Putih, M",cm-kaos-distro-pria-t-shirt-pria-baju-pria-atasan-pria-tawheed-1-putih-m,camelshopdistro,NEW,21500,739,14,4.5,11
tokopedia,911204898,Promo Atasan Pria Baju Bali Motif Asmat Ikan Warna Random,promo-atasan-pria-baju-bali-motif-asmat-ikan-warna-random,legiaos,NEW,25000,415,14,4,3
tokopedia,1947191984,"kaos 3second pria Baju kaos distro Pakaian Atasan Fashion Pria Tshirt - D, XL",kaos-3second-pria-baju-kaos-distro-pakaian-atasan-fashion-pria-tshirt-d-xl,butthemo,NEW,45000,557,14,4.9,8
tokopedia,748549341,Bluesville - Mountaineering White T-shirt - Kaos Pria - M,bluesville-mountaineering-white-t-shirt-kaos-pria-m,bluesville,NEW,124500,2153,15,5,13
tokopedia,1677529767,T-shirt Naga Terbang / Kaos Distro Atasan Pria / Kaos Pria Kaos Wanita - M,t-shirt-naga-terbang-kaos-distro-atasan-pria-kaos-pria-kaos-wanita-m,naomi6,NEW,30900,465,14,4.6,10
tokopedia,1059210288,Kaos baju getih sunda atasan cowo fashion pria distro murah 13,kaos-baju-getih-sunda-atasan-cowo-fashion-pria-distro-murah-13,juragantasonline,NEW,33500,555,14,5,3
tokopedia,1332064556,Kaos Pria TOM POCKET SHIRT DARK GREEN - S,kaos-pria-tom-pocket-shirt-dark-green-s,thegoodsdept,NEW,174500,1468,14,5,9
tokopedia,1923358127,"T-shirt Kaneki / Kaos Distro Atasan Pria / Kaos Pria / Kaos Wanita - Putih, M",t-shirt-kaneki-kaos-distro-atasan-pria-kaos-pria-kaos-wanita-putih-m,naomi6,NEW,29500,294,14,4.7,7
tokopedia,1288009156,KITC Kemeja Hana Cat Shirt - XL,kitc-kemeja-hana-cat-shirt-xl,kitc,NEW,333000,1729,14,5,12
tokopedia,678025267,Human Greatness T-shirt Long Sleeve Red - S,human-greatness-t-shirt-long-sleeve-red-s,humangreatness,NEW,74000,1354,14,4.8,5
tokopedia,1250279235,KAOS PRIA IMPORT PREMIUM QUALITY BAJU ATASAN COWOK IMPORT BRANDED KAOS,kaos-pria-import-premium-quality-baju-atasan-cowok-import-branded-kaos,tokoboutiqueshop,NEW,178000,1725,14,5,12
tokopedia,2096420719,kaos jersey olahraga badminton frasser superforce 100 biru - L,kaos-jersey-olahraga-badminton-frasser-superforce-100-biru-l,grosirolahraga1,NEW,60000,1557,15,5,10
tokopedia,1988603602,Kaos distro pria TP Kopi Jari DB T-shirt pria Baju pria Atasan Pria,kaos-distro-pria-tp-kopi-jari-db-t-shirt-pria-baju-pria-atasan-pria,camelshopdistro,NEW,29500,416,15,4.9,8
tokopedia,1211828863,KEMEJA PRIA OXFORD TANGAN PENDEK DYLLON - OXFORD II CYAN SHIRT - S,kemeja-pria-oxford-tangan-pendek-dyllon-oxford-ii-cyan-shirt-s,dyllcoofficial,NEW,225000,1938,14,4.9,11
tokopedia,2030244470,"Birdie Polo Golf Shirt Staylish - Navy, XXL",birdie-polo-golf-shirt-staylish-navy-xxl,birdie-indonesia,NEW,249000,2307,18,5,9
tokopedia,1963385912,Athletica Official Shop - Lori Black | T-Shirt Pria | Kaos Olahraga - M,athletica-official-shop-lori-black-t-shirt-pria-kaos-olahraga-m,gmxofficial,NEW,89000,1260,14,5,6
tokopedia,1673477178,Baju Kaos Distro Pria Lengan Pendek Atasan Tshirt Cowok Laverius Murah - Abu-abu,baju-kaos-distro-pria-lengan-pendek-atasan-tshirt-cowok-laverius-murah-abu-abu,queenlabell,NEW,52000,397,14,4.9,8
tokopedia,58007082,VM Kemeja Formal Polos Panjang Biru Slimfit - Long Slim Shirt Blue,vm-kemeja-formal-polos-panjang-biru-slimfit-long-slim-shirt-blue,vm-vanmarvell,NEW,110000,2919,14,5,5
tokopedia,748552864,Bluesville - Fishing Club White T-shirt - Kaos Pria - M,bluesville-fishing-club-white-t-shirt-kaos-pria-m,bluesville,NEW,149400,2322,14,5,5
tokopedia,1149283112,"Kaos Dakwah / Baju Muslim / Atasan Pria / Lengan Panjang ISTIGHFAR - Hitam, L",kaos-dakwah-baju-muslim-atasan-pria-lengan-panjang-istighfar-hitam-l,grosirtoko18,NEW,34900,1089,15,4.9,7
tokopedia,725291368,"KEMEJA - SHIRT - KEMEJA AVTECH BOYKA - Hitam, M",kemeja-shirt-kemeja-avtech-boyka-hitam-m,avtechoutdoor,NEW,225000,5055,14,4.8,8
tokopedia,2028776006,Puma Neymar Jr Copa Tee White-60561605 - L,puma-neymar-jr-copa-tee-white-60561605-l,puma-official,NEW,390150,1023,14,5,8
tokopedia,1292272945,"baju kaos greenlight original ariel motif hope putih / atasan pria - Putih, XL",baju-kaos-greenlight-original-ariel-motif-hope-putih-atasan-pria-putih-xl,anisclothing,NEW,52300,827,14,4.6,7
tokopedia,2130100093,"KAOS ATASAN BAJU POLOS LELAKI COMBED 24S KAOS POLOS DEWASA PRIA UNISEX - marun, L",kaos-atasan-baju-polos-lelaki-combed-24s-kaos-polos-dewasa-pria-unisex-marun-l,elementure,NEW,15500,174,14,4.3,4
tokopedia,2082091516,Geoff Max Official - Utro LS Black T-Shirt | T-shirt Pria | Kaos Pria - M,geoff-max-official-utro-ls-black-t-shirt-t-shirt-pria-kaos-pria-m,gmxofficial,NEW,90000,2101,14,4.8,12
tokopedia,1964368723,Uniqlo Kei Nishikori US Open 2019 Blue Polo Shirt Tennis Baju Tenis - Red - S,uniqlo-kei-nishikori-us-open-2019-blue-polo-shirt-tennis-baju-tenis-red-s,footprints-id,NEW,899000,2095,14,5,9
tokopedia,1689233173,"Kaos Distro DEUS Premium - Baju Pakaian Atasan Pria Wanita Oversize - Putih Cotton PE, S",kaos-distro-deus-premium-baju-pakaian-atasan-pria-wanita-oversize-putih-cotton-pe-s,december1st,NEW,24500,1168,14,4.6,5
tokopedia,2029859614,Puma Neymar Jr Hero Tee White-60555341 - L,puma-neymar-jr-hero-tee-white-60555341-l,puma-official,NEW,390150,671,14,4.7,6
tokopedia,1992250539,"TJ BAJU ATASAN PRIA MUSLIM KOKO QURTA PAKISTAN TOYOBO - Navy, M",tj-baju-atasan-pria-muslim-koko-qurta-pakistan-toyobo-navy-m,tarijon,NEW,59900,426,13,4.7,10
tokopedia,1558692339,kaos polos cowok murah baju pria murah atasan pria kaos murah grosirrr,kaos-polos-cowok-murah-baju-pria-murah-atasan-pria-kaos-murah-grosirrr,sindonstore,NEW,17119,532,14,5,4
tokopedia,2126850131,"Rfam Baju Atasan Pria Kaos Kurta Lacoste Lengan Pendek TRZ Men - Abu Muda, M",rfam-baju-atasan-pria-kaos-kurta-lacoste-lengan-pendek-trz-men-abu-muda-m,rfam-shop-travel,NEW,165000,31,14,5,6
tokopedia,1953253669,Tiento Tshirt Kaos Kasual Olahraga Hijau T-Shirt Japanese Nippon Green - L,tiento-tshirt-kaos-kasual-olahraga-hijau-t-shirt-japanese-nippon-green-l,tiento,NEW,88000,1423,14,4.7,12
tokopedia,285997057,"T-Shirt MOLAY STRIKE FACE HD - Abu -abu Tua, S",t-shirt-molay-strike-face-hd-abu-abu-tua-s,molay,NEW,175000,3570,14,5,3
tokopedia,1601786491,Oversized Tee Pebasket Sombong 22 On Court Black T-shirt - S,oversized-tee-pebasket-sombong-22-on-court-black-t-shirt-s,pebasketsombong,NEW,185000,2910,14,5,9
tokopedia,1068245230,Kaos Pria Blocking Camel T-Shirt Pria - M,kaos-pria-blocking-camel-t-shirt-pria-m,russnco,NEW,76000,2133,15,4.8,10
tokopedia,2034377560,POLO SHIRT BASIC PERSIJA 2021 BLACK - S,polo-shirt-basic-persija-2021-black-s,persijaofficial,NEW,299900,577,14,5,3
tokopedia,817105462,Timberland Men Long Sleeve Tioga River Heather Shirt-TB0A1WM3B68 - S,timberland-men-long-sleeve-tioga-river-heather-shirt-tb0a1wm3b68-s,timberland,NEW,796000,3521,14,5,10
tokopedia,1307543657,"Namuda Henley Shirt - White - Putih, XL",namuda-henley-shirt-white-putih-xl,gomuda,NEW,108000,1692,13,5,5
tokopedia,1351778590,"Baju Kaos Distro Stay Simple Tshirt Atasan pria Kaos Kekinian - Navy, S",baju-kaos-distro-stay-simple-tshirt-atasan-pria-kaos-kekinian-navy-s,gwenstores,NEW,34500,1733,13,4.6,5
tokopedia,1716003262,T-shirt Astronout Duo / Kaos Distro Atasan Pria / Kaos Pria / Kaos - M,t-shirt-astronout-duo-kaos-distro-atasan-pria-kaos-pria-kaos-m,naomi6,NEW,30900,315,12,4.8,6
tokopedia,579295433,T Shirt Polos Basic Hitam Vneck Spandex Hitam FP 519 - Warna J,t-shirt-polos-basic-hitam-vneck-spandex-hitam-fp-519-warna-j,gudang-fashion,NEW,42699,4349,13,4,4
tokopedia,1268025126,"T-Shirt Indodax ""Bitcoin"" 100% Cotton Warna Putih (UNISEX) - S",t-shirt-indodax-bitcoin-100-cotton-warna-putih-unisex-s,indodaxofficial,NEW,109900,639,13,5,7
tokopedia,1636165233,Kaos Unisex Erigo T-Shirt Miami Island Cotton Combed Maroon - S,kaos-unisex-erigo-t-shirt-miami-island-cotton-combed-maroon-s,erigo,NEW,65000,837,13,4.9,8
tokopedia,195795597,T-SHIRT Brica B-PRO Alpha Edition Indonesia Brica Community - Size XL,t-shirt-brica-b-pro-alpha-edition-indonesia-brica-community-size-xl,bricaberrisom,NEW,45000,1422,13,4.9,8
tokopedia,1757104574,"CM Kaos distro pria T-shirt pria Baju pria Atasan pria Sabr II - HITAM-SILVER, M",cm-kaos-distro-pria-t-shirt-pria-baju-pria-atasan-pria-sabr-ii-hitam-silver-m,camelshopdistro,NEW,21500,542,13,5,6
tokopedia,1012057178,"HOTARU by MON AKITA - Kuze Navy Shirt - Kemeja Lengan Pendek Pria - Biru, S",hotaru-by-mon-akita-kuze-navy-shirt-kemeja-lengan-pendek-pria-biru-s,monakita,NEW,99000,2134,12,5,8
tokopedia,1633756654,"Fashion Pria/KOKO CHEONGSAM/Atasan Pria Imlek/Baju Koko Pria Imlek - Marun, M",fashion-pria-koko-cheongsam-atasan-pria-imlek-baju-koko-pria-imlek-marun-m,kennethgoods,NEW,74000,1064,13,4.8,6
tokopedia,206385269,Baju Renang Pria Dewasa Atasan-Bawahan DV-DW-AB 010 XXL,baju-renang-pria-dewasa-atasan-bawahan-dv-dw-ab-010-xxl,alifasyifastore,NEW,183600,2643,13,4.8,5
tokopedia,977881019,Terbaru Atasan Pria Baju Santai Motif Bob Marley COD - Random,terbaru-atasan-pria-baju-santai-motif-bob-marley-cod-random,newtrendy99,NEW,28000,319,13,5,5
tokopedia,612054839,Kaos Distro Pria Islamic Istighfar Atasan Pria T-shirt Pria,kaos-distro-pria-islamic-istighfar-atasan-pria-t-shirt-pria,camelshopdistro,NEW,29000,515,13,5,4
tokopedia,1934988471,Flexzone DC Singlet Lowcut Sport Olahraga Flash Merah DSS-001MR - S,flexzone-dc-singlet-lowcut-sport-olahraga-flash-merah-dss-001mr-s,flexzone,NEW,119000,871,13,4.7,11
tokopedia,2050414544,Puma Men Classics Graphics Infill Tee White-59982152 - XS,puma-men-classics-graphics-infill-tee-white-59982152-xs,puma-official,NEW,279650,1351,13,5,8
tokopedia,1633885994,Kaos Unisex Erigo T-Shirt The Rules Cotton Combed Olive - S,kaos-unisex-erigo-t-shirt-the-rules-cotton-combed-olive-s,erigo,NEW,65000,867,14,4.9,9
tokopedia,2044285562,"SWEATER/CREWNECK/HOODIE POLOS PRIA/WANITA [ ATASAN/BAJU/PAKAIAN ] - Army, L",sweater-crewneck-hoodie-polos-pria-wanita-atasan-baju-pakaian-army-l,glomedshop,NEW,59999,66,13,5,8
tokopedia,816565469,Timberland Men Long Sleeve Milford Stripe Oxford Shirt-TB0A214VV51 - S,timberland-men-long-sleeve-milford-stripe-oxford-shirt-tb0a214vv51-s,timberland,NEW,716000,2505,13,4.9,9
tokopedia,1181591314,AEROPOSTALE 902 Men Jersey Polo Shirt Baju Atasan Kaos Pria Branded - STRIPE GRAY,aeropostale-902-men-jersey-polo-shirt-baju-atasan-kaos-pria-branded-stripe-gray,shoppingcrazee,NEW,77000,420,12,4.7,3
tokopedia,1288001213,KITC Kemeja Hana Boy Shirt - S,kitc-kemeja-hana-boy-shirt-s,kitc,NEW,333000,2430,13,4.7,10
tokopedia,1089293786,Faremost-T-shirt Distro/T-shirt pria-wanita/Kenzi Pieces - Putih - S,faremost-t-shirt-distro-t-shirt-pria-wanita-kenzi-pieces-putih-s,faremost,NEW,23800,1994,13,4.8,5
tokopedia,1436861922,T-Shirt Klymit Official Merchandise - Black - XXL,t-shirt-klymit-official-merchandise-black-xxl,xorixoutdoors,NEW,175000,1352,13,5,9
tokopedia,1715969677,T-shirt Kacamata Mission / Kaos Distro / Kaos Pria Kaos Wanita Atasan - M,t-shirt-kacamata-mission-kaos-distro-kaos-pria-kaos-wanita-atasan-m,naomi6,NEW,29900,158,13,4.4,12
tokopedia,604154198,VENGOZ Kemeja Pria Slim Fit - Jaden Black Stripe Shirt - M,vengoz-kemeja-pria-slim-fit-jaden-black-stripe-shirt-m,vengoz,NEW,125000,9181,73,4.7,38
tokopedia,746835748,Atasan Baju Batik Pria Ukuran Besar Size 2XL 3XL 4XL Bisa Tukar Size - 2XL,atasan-baju-batik-pria-ukuran-besar-size-2xl-3xl-4xl-bisa-tukar-size-2xl,tokoliabusana,NEW,149900,2804,13,5,4
tokopedia,1499218932,AVTECH Polo Shirt - Tosca M,avtech-polo-shirt-tosca-m-43b9,avtechoutdoor,NEW,135000,1949,13,4.9,11
tokopedia,848914133,"MARKS & SPENCER - Kaos Polo Pria - Cotton Striped Polo Shirt 2 - BURGUNDY, S STD",marks-spencer-kaos-polo-pria-cotton-striped-polo-shirt-2-burgundy-s-std,marksspencer,NEW,359000,2331,13,4.2,5
tokopedia,679423011,T-Shirt IJ Bukan Liquid KW Tape Art - Black - S,t-shirt-ij-bukan-liquid-kw-tape-art-black-s,indonesianjuices,NEW,85000,2307,13,5,4
tokopedia,1636311881,Kaos Unisex Erigo T-Shirt Extremely Black - S,kaos-unisex-erigo-t-shirt-extremely-black-s,erigo,NEW,65000,1117,13,4.9,10
tokopedia,731163823,ARNOLD PALMER POLO SHIRT BIRU PRIA - P-XLA628-M9 - S,arnold-palmer-polo-shirt-biru-pria-p-xla628-m9-s,made-in,NEW,199950,3338,13,5,9
tokopedia,1844063236,Baju Kaos lengan Pendek Stayhoops T-shirt | King County Tee - S,baju-kaos-lengan-pendek-stayhoops-t-shirt-king-county-tee-s,stayhoopsstore,NEW,219000,2277,15,5,8
tokopedia,1584496073,"SA202. T Shirt Pria Transparent. Kaos Jala2 Pria. Tank Top - Putih, M",sa202-t-shirt-pria-transparent-kaos-jala2-pria-tank-top-putih-m,id7store,NEW,94000,857,13,5,8
tokopedia,2077442723,"TOMMY HILFIGER - Kaos Pria - Essential Hilfiger T-Shirt Bl - Hitam, M",tommy-hilfiger-kaos-pria-essential-hilfiger-t-shirt-bl-hitam-m,tommyhilfiger,NEW,690000,1208,14,4.7,7
tokopedia,1633192940,Kaos Unisex Erigo T-Shirt Bottle Island Black - S,kaos-unisex-erigo-t-shirt-bottle-island-black-s,erigo,NEW,65000,1893,14,5,6
tokopedia,1438866136,TP Kaos distro pria Vespa Old T-shirt pria Baju pria Atasan pria,tp-kaos-distro-pria-vespa-old-t-shirt-pria-baju-pria-atasan-pria,camelshopdistro,NEW,29500,790,12,4.8,6
tokopedia,1636097221,Kaos Unisex Erigo T-Shirt La Jola Cotton Combed White - S,kaos-unisex-erigo-t-shirt-la-jola-cotton-combed-white-s,erigo,NEW,65000,1122,13,4.8,8
tokopedia,2037678698,"Baju Kaos Polo PY06 Atasan Olahraga Pria Gym Outdoor Running Golf - Pink, M",baju-kaos-polo-py06-atasan-olahraga-pria-gym-outdoor-running-golf-pink-m,scstore21,NEW,109999,432,13,5,8
tokopedia,670682144,Honda ORI Sporty Long Sleeve T Shirt / Kaos Lengan Panjang Keren,honda-ori-sporty-long-sleeve-t-shirt-kaos-lengan-panjang-keren,satunusantara,NEW,119000,2457,13,4.9,8
tokopedia,1631506228,Kaos Unisex Erigo T-Shirt Twins Cotton Combed Navy - S,kaos-unisex-erigo-t-shirt-twins-cotton-combed-navy-s,erigo,NEW,65000,3540,13,5,9
tokopedia,789444089,"HOTARU by MON AKITA - Eiji Black Shirt - Kemeja Lengan Pendek Pria - M, Hitam",hotaru-by-mon-akita-eiji-black-shirt-kemeja-lengan-pendek-pria-m-hitam,monakita,NEW,99000,1643,13,4.4,8
tokopedia,1633788519,Kaos Unisex Erigo T-shirt Vintage Black - XXL,kaos-unisex-erigo-t-shirt-vintage-black-xxl,erigo,NEW,65000,1837,13,4.8,6
tokopedia,2100876327,"Edwin Jeans Unisex 7.0 Limited Edition T-Shirt Isolated White SS - Putih, S",edwin-jeans-unisex-7-0-limited-edition-t-shirt-isolated-white-ss-putih-s,edwin-jeans,NEW,79000,663,14,4.9,11
tokopedia,1481374900,HOOLIGANS XTRT T-Shirt Nonsense - M,hooligans-xtrt-t-shirt-nonsense-m,hooligans,NEW,69900,1425,13,5,9
